hash_sec_uid,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7
df0e6aff6bcc2653cdd1aa52d02431e5,0.5178226,-1.7454875,0.35238,0.92323935,0.2131871,-0.20922935,1.2070767,0.14418387
f4faa2a411f725b18fe2dc7e011a21a4,1.0227602,-0.32443225,1.0238922,0.93425894,3.7324748,1.0483767,-1.8494538,-3.304719
8ae213bc75d28ca293e594fbbcb17a1c,0.07220198,-1.1654536,0.772228,2.0440602,-0.19608897,-0.16966802,-0.01743929,-0.8649572
8371bf1e0ac5548472caece1390d193b,-0.13235384,-1.312445,-0.09159378,0.73129535,-0.23860675,0.15995288,0.23290172,-0.5574888
7f452e46bb2646319023331c26c3b238,-0.10030122,-1.6427382,0.45587662,1.4938829,-0.14894158,0.5541414,0.7517538,-0.7821431
a1e6f859447e7d3691b93a6622976565,0.6680667,-1.362904,0.52003443,1.631618,0.21019596,-0.857067,0.3244014,0.011326648
b1d64ca17a0a8fe467d45a3d4cd405a7,2.0933425,0.4361881,0.51829493,1.091778,3.6956956,1.0347668,-1.4974849,-2.8078046
5e038038b5b721bed517eaea1f80613b,2.1899831,-0.8818095,0.70831853,0.64712024,2.8594697,0.3014729,-1.8787514,-2.1416633
e6bde8f074000e0a99dd5c755aed123b,0.20968364,-1.3312188,-0.46827284,0.93924594,-0.15217912,0.36804524,0.07320844,-0.24809384
5ce0e9547b6702f07ed5d6e7ca909014,1.5908045,-0.9326617,0.5289229,1.335386,1.9925874,0.21457767,-1.4044647,-2.2734349
b1071d82d024ec02f37cb324dc865468,1.2296134,-1.3037746,-0.75174737,0.4068301,0.03354346,-0.22804767,0.685404,-0.19359496
1945c91706a0b01b877edbb1d3a409da,1.6924615,-0.86325043,-0.30561242,-0.57656324,2.7488883,2.3749065,-0.59810174,-1.5684721
8b70964fd80091c07dc396646beb49d8,0.42752278,-1.0813394,0.32502118,1.0938463,-0.16303742,-0.032473743,0.3183317,-0.5597932
b9e35cb361056824e86421000d8ce336,1.3302842,-1.2474803,0.051665805,0.29161385,0.20003921,0.7361671,1.5797917,-0.734892
db0f59b115ede32b3c289b605046cb04,0.35362327,-1.4363381,-0.369805,0.49321714,0.08134221,-0.5208522,0.6228175,-0.08856306
df8b67fb40ca820a3a9ef90e56f82d42,0.07634415,-0.53229266,0.3127875,1.0139757,0.6706787,0.8007639,0.39279175,0.17812616
0dc212d3a4e3cb901d289bd7e4cd9c83,0.022451684,-1.9736944,0.23968132,1.4805785,0.04821872,0.7356779,0.45271862,-0.19529018
48dad5e671daa9b1bbf743fcfc77a07c,1.1963831,-1.1331775,-0.030524114,0.7806605,0.25034767,-0.7259619,0.70786345,0.10565435
4ca009d5732713892d98223482396821,1.1136914,-1.26418,-0.34208193,1.950736,1.2560588,-0.48494387,-0.35377032,-0.77782136
88b70cc8b757117b90b2dc408f857455,1.4609522,-1.8544221,0.082511626,0.38966045,0.46793073,-0.039352864,1.2346419,0.24873999
7b9e8ffe0e2ccd8585daae7f5b219298,0.9487583,-0.7633451,-0.9654028,0.06722644,3.130569,0.53343356,-0.4695071,-0.80245286
786e513308972633a87de55726c2f9c9,2.7487671,-0.5481567,0.70311207,0.39224294,3.2506235,0.24244368,-1.9327515,-2.3135772
84c54539219bad996a5ed8b5536b5ad2,1.0262607,-1.1058308,0.50990576,1.522117,0.19389671,-0.8991648,0.45748234,0.27681878
f657d6dfc1175a6aff6772d75da15c96,0.3722111,-1.3226858,-0.21137784,0.34589848,0.049462013,-0.6338531,0.7451531,-0.09902402
7aeaa3bea79c971271fe5d3088dd8c53,2.681739,-0.47029802,0.4189224,0.8599539,3.262454,0.3931383,-2.0190926,-2.942278
4fd527545c011d89873823be31976928,0.77545077,-2.2706013,-0.29434446,0.44931033,0.43494278,0.4852719,1.4131764,-0.15533692
68c2cad9ef2330a50958e210fa9aa2e5,1.4627718,-1.9580625,-0.4413443,0.25966862,0.5393358,0.464037,1.5387294,0.33745265
00bb6883bdb0ee0b1deb37b8f530400a,-0.011037841,-1.1191432,0.77783334,2.1168573,-0.2028712,-0.23004717,0.029907078,-1.2337055
d78ffe74bbd4963c267d81b8c9f0140d,0.77372825,-0.62766194,0.61239916,2.024179,-0.15460831,-0.29238784,0.23092145,-0.9158935
25f78306955f1f4a229a31f2db223920,1.1747344,-1.1447852,-0.4259238,1.2935112,0.04252445,-0.35049778,0.5615431,0.30109128
81bc032b088e616c3a3bad952ae84cd0,0.8507093,-1.7936594,0.25441894,0.7727121,0.41731113,-0.21864337,1.1154557,0.50567454
e242f4a24ded6d6e4adf5127a1b304b5,2.107509,-1.1207765,0.4253175,0.17991903,2.9913156,1.0327692,-1.202145,-2.534662
ed95301712eeb5528741bc9b5b388fe9,0.60871285,-0.4491572,0.9028643,1.2965124,2.4812555,0.9521075,-1.1227952,-1.7892516
d4b9f206272c9dabf410e1ad20d853d9,0.7140717,-1.1630862,0.7145041,1.6158874,0.15686601,-0.27399385,-0.07704143,-0.13644964
e96d5c094d2f5a440358264aff77b143,-0.1520557,-1.1354059,-0.13469021,0.90877306,-0.39505637,0.19652215,0.3322098,-0.7549646
5a379a7da9c238a111d200b5c341f5c0,0.33296067,-0.85989374,-0.48031434,1.1460583,-0.35545683,0.2726683,0.36709705,-0.8624652
e87fd7399d3ac020c6b63264c744821d,0.18513311,-1.2584249,0.6380436,2.0706062,-0.11428893,-0.08610821,-0.12936139,-0.6442883
a65c7a9b2256615a96ffe7ce543e7aac,1.2873641,-0.23565069,0.70513386,1.1100209,3.0184772,1.0300375,-1.3373383,-1.6822746
8d516b3b80785cc935f73d8d7e043d76,0.64858514,-1.7866164,0.17381437,1.8310081,0.41590887,-0.6090456,-0.05599749,0.2440233
2c6c90738b254dffd48b16582cd64fa3,1.0742577,-1.1137339,0.8171433,1.2380886,0.2871833,-0.35486484,-0.047427595,0.5406401
1007b47859b0748440ab438474376524,1.0303329,-1.3015692,-0.08364705,0.6350906,0.5335179,-0.36843827,-0.45906878,0.1476526
213510b2f0d483511e753122fa3f649a,1.1455332,-2.2493858,-0.6736526,0.63971674,0.36963207,0.7993186,1.3109925,0.5303013
870121f70ff7729b2736107b1f52f88e,1.4290812,-0.28068143,1.2024965,0.40461555,4.59055,0.99995375,-2.2504654,-3.7619936
ebc32f90f273b569f167e6f858928dd6,1.3146365,-1.88485,0.15831561,0.38999596,0.45418382,-0.087851465,1.2535385,0.036516674
1a77ef4a24051c134b657a780534551a,1.7870404,-1.664063,0.07323953,0.2638148,0.5022746,-0.094076365,1.328929,0.46781698
4de1ac0be3e006808ff976208c0f6bfb,1.2788388,-1.6777496,0.6975138,0.005194038,0.41306892,0.30095354,0.97102815,0.055276953
2a2f5ed6fd8ecc1c2f349c7dd017a567,0.9288214,-1.2747386,0.50879055,1.4991674,0.33030048,-0.9438064,0.36110854,0.06574092
f7c99c3414e1cb384e66c112a730b574,0.72078437,-1.1645545,0.008965274,1.1887598,-0.2672426,-0.5318645,0.87724125,1.1395979
61d1aef5c2b347f5f6f8b02b2b77c1cb,0.43232507,-1.003849,0.6979207,1.9487174,-0.024491137,-0.30154932,0.047725856,-1.0026704
087a10a5070a0b26b023b81ce0ef6f29,1.3259363,-1.2762864,-0.427887,0.013133675,1.4253545,0.55563295,-0.91580653,-0.66685534
14b2b30f253167fab87fbd3098036ffb,2.27965,-1.4248116,-0.37669805,0.059322387,3.667382,-0.01989919,-0.55614376,-1.7372302
deec6308dbee6dc72a21b7125a09774d,0.50931275,-1.5429747,-0.6507325,0.89106655,-0.27951348,0.76609,-0.020218015,-0.76757324
36195e97911b6c3fe50896b5c0237669,1.0562363,-0.8825249,0.30182412,1.2730178,-0.023300653,0.34361196,1.0993434,-0.5209085
adf3ab880440eef14b3d8fce25efca07,2.376887,-1.3924365,-0.43736824,-0.80823195,2.0955927,1.3091235,-0.4881876,-2.117465
72578ddef89a378576e262f7e05edb7a,0.7536627,-0.6076186,0.4733363,1.5987253,2.2275903,1.1651528,-1.0867984,-0.73814625
1944f8516b66207fd500ab1369bd2880,0.8711415,-1.3420279,-0.115273036,1.0097362,0.13862461,-0.539493,0.56280714,0.13197565
2e35056eead4abaa1ab7102871383c65,0.47404295,-1.9612396,-0.5702826,0.34223446,-0.85629094,0.86574423,0.4320602,-0.5189643
c9a326b0f3cb6e7b7fb4eb3b41192407,0.5898594,-0.862205,0.40033442,2.2937787,-0.13790274,-0.11114144,0.02779457,-1.0223885
c76bed136cc02156abf5f8c06745a40d,0.7896739,-0.9583753,0.74484193,1.643112,0.051883213,-0.3064468,0.056111693,-0.20845595
dfa721d91320959fcd6506235fc7e860,-0.099490866,-1.4717253,-0.15458988,0.69061077,-0.14517456,0.22193694,0.10770902,-0.3021216
541675bafc977918ebac72afd4ee7767,0.87516576,-0.6623985,0.76682925,1.7280995,-0.048343457,-0.4025122,0.24953625,-0.6237728
74c481609b16f13c123470354e958903,1.7249781,-0.90301985,0.46165204,0.43193784,0.081815176,0.31928658,1.3567858,-0.46641788
4b6f09e793564d81a07dd1e7ac03ccd4,0.8242006,-1.006803,0.45087644,1.9749439,-0.05759377,-0.022336662,-0.08582932,0.023287646
77b0f2dbebd9706f0cd8fa4bec5eb996,1.0848264,-2.1183481,-0.08733145,0.7442095,0.40660238,0.15363756,1.0361276,-0.02277238
8f6306888ff787676ae32f1885b1c8b4,0.63621956,-1.2585175,-0.1071708,1.5413964,0.274895,0.54155415,-0.5120469,-1.6302044
0d675955b12aa6d57503c73ee5bed462,0.18705828,-1.0662892,0.92627627,1.8078425,-0.118733354,-0.34657538,0.09436293,-0.87719524
5f94d04f2fe58f11f231b8dc263d5ea9,0.9797196,-0.9552023,0.035184704,1.0839865,-0.24191111,-0.62325287,0.99902123,1.1727571
a3200817e73e01be28f099cf274616d3,1.5401374,-0.48594618,-0.2799981,1.3178369,3.1059859,0.15732813,-0.502553,-0.28607747
a7b25bb18d25bee895fbc54ddb570a85,0.19001293,-1.6873776,0.57709724,1.7290989,0.2727965,-0.87285316,0.1817981,-0.52099967
49560b5d44cb0935a1b2d9966e2e6b6b,1.4446768,-0.59299874,-0.056175806,-1.2471879,2.486831,1.4184322,-0.14404082,-1.1378441
bb594ee6c85e02cf7db93d0ef5b33944,0.49710643,-2.1373148,0.14598127,0.98017776,0.4268412,-0.055134416,0.8836112,0.43287787
33b02b151c31ed6616879b7be9d26b18,0.6560363,-1.1715633,-0.4250476,0.7264899,-0.4074744,0.5667584,0.27194294,-0.83036715
f3438434e21dc9826853739c031f4151,1.4076024,-0.92731106,-0.21867417,-0.08073214,0.0064399187,0.10956383,0.52834845,-0.16034704
1ef3585867195b5d43495d3355e263a7,0.752441,-1.4898314,-0.08155183,0.969357,0.18119812,-0.53016686,0.49003932,0.17565915
e0daf9046bce2dfa26abcc581083859a,1.3844631,-1.0384438,1.0744138,0.7586826,1.9053041,-0.100563645,-1.2297566,-2.0392795
f8dd7bee806ee7a5c89a4af9e36b3b90,0.95682245,-1.167881,0.44856074,1.6192025,0.2702417,-0.9269295,0.40890932,-0.10434573
04aa2f7f22c924203d83104ef0b411aa,0.7086846,-1.5535567,0.6465252,1.3234642,0.3956805,-0.9407406,0.24047749,0.34327498
71404570a14651394cf03c8330ad232b,0.5216576,-1.746134,-0.23647933,1.1892706,0.17708951,-0.35364288,0.293208,0.15964508
5241b95f9bfbf09399201076ba9bb9be,0.73247117,-1.1174723,0.044036172,1.1657858,-0.273332,-0.5722025,0.9212702,1.0656434
9a6772a41088d487f66d6e12eaf496e5,0.48201227,-0.86700726,0.679717,2.0167205,-0.15544531,-0.24733174,0.119243175,-0.8746081
96264944cba75108612de9d347af23d5,0.8842438,-1.2725079,0.5506951,1.4819992,0.31883267,-0.9680419,0.38108054,0.010788299
3efdc8008920344da1116f69bed1904b,2.5176935,-1.0016903,0.06596454,-0.1416615,3.7786028,0.75706637,-2.3180919,-3.1401021
07dac6ea44257cfd1de147030be9153b,0.62347716,-1.70458,0.30518946,1.7330852,0.38763386,-0.70639205,0.0427953,0.14995003
9674284425bc8ee74522093867a1f676,0.2050081,-1.8117654,-0.018197814,1.1144649,0.1785683,-0.5110862,0.35442263,-0.33390406
fcc5e9c3f7f0659aa16ab868c6ef6c9c,1.288391,-1.921478,0.10792955,0.45110926,0.4377281,-0.032301962,1.2145754,0.077734984
73b7c20f797356ccaa03dd4a81dc9dee,0.95778257,-1.069098,-0.34400895,0.39593127,-0.24896586,0.38098323,0.3859858,-0.5072106
c66146445ee02af30f6d1d31e6e03db5,0.947962,-1.1655463,0.34182355,1.7637289,0.24037904,-0.85662603,0.37708434,-0.1877132
c54839d05c7fcf4140f3a3d688ad065e,0.9439215,-1.391798,0.07899865,0.44190755,0.5999287,-0.47413665,-0.45229304,0.16985995
8f45ad516ff41dbb31c9d0dfe501b745,0.5434591,-1.6114588,0.504916,1.7510766,0.23741531,0.005801797,-0.42909837,0.33694914
b6b6b93f308f7af5fbb38187e8d5e4d4,1.167716,-2.1742868,-0.24815659,0.14202473,0.5513869,0.3794281,1.4875139,0.31075844
1ca3b5ac3271488035d1297b73aa4971,1.3110173,-1.3991586,0.3818994,0.5485884,0.08373534,0.5709102,1.0395103,-0.114115946
c7376a88a6035653f0b069ec99dd644c,1.0319166,-1.4520162,0.12182327,0.77389646,1.6592458,0.60411936,-1.3097739,-2.1687107
859ae27a4137a3665c38fad3d664954a,0.13826348,-1.708961,-0.62027997,0.81244016,0.05478447,-0.26356077,0.380238,-0.041366406
f36d2a2cd0dbc592dce9d77bcccc74bd,0.7575107,-1.4329729,0.7422318,0.5969746,0.2748588,0.15955123,0.9180156,0.069646664
e6b0b03af8db5bb9d6fe3cb542cf685b,0.2089516,-1.1954128,-0.13448785,0.5969708,-0.12568027,0.09943554,0.27273703,-0.3749127
b18ba71054dbed9bae0e6dc4e15cba1e,1.1258639,-1.6490982,0.34931657,-0.13804513,0.32836354,0.7018701,1.4372851,-0.12997687
606be1b9fdc19a58e42d6d10de87069c,0.2981751,-1.380704,-0.059895433,1.5075989,-0.11566324,0.2616554,0.01028204,-0.63389075
35850fdcd9cf981ca68862a1c4d52614,0.72399217,-0.9441691,0.78957546,1.6443709,0.061145894,-0.36738777,0.08794391,-0.44833928
b3f9872f94f9d45dc5254f1415c53cde,0.91794705,-1.2455852,0.5944682,1.6287738,0.86785334,0.15406775,-0.8802676,-1.170557
37f12599bf459a58e8ff1a4b1615b3a4,0.42657882,-1.4872577,0.5583653,1.0566525,0.10233962,0.3333146,0.84225667,-0.41929838
cbc0a56b8cba58790d7d38f5fe6b7daf,2.605417,-1.8548201,-0.7207144,-0.49593994,2.5994961,0.45819414,0.29954928,-1.6627948
4480f7f66ac71d3205f3a301c9c025ab,0.3299786,-0.9836442,0.8329278,1.867173,-0.13608623,-0.29992747,0.10418522,-0.78449225
666e1ff9b0c495123e9f309351618f5a,0.7247173,-0.9958035,0.23789291,1.0293465,-0.10139424,-0.015140355,0.32097054,-0.2629532
64c80891cf4901def51a45a044f7d225,0.21771057,-1.295474,-0.4765927,0.96284735,-0.1491574,0.34677115,0.091353804,-0.36795607
9344a97b47a8b008f47eecd07f608834,0.14173803,-1.7601118,-0.7920897,-0.104907125,0.4134838,-0.00078074634,1.0377941,0.19067916
b2e2507ad81d12a6c37c05224c0eb5be,0.9218773,-0.37149388,0.65801567,2.008069,-0.18722636,-0.41514087,0.40393218,-1.2044044
2cde3be12394befdd6d6467a4fc81fad,0.949863,-0.82496005,0.69863826,0.8695562,-0.018233513,0.09171498,1.2812392,-0.5263222
5c215c1aeea73dc0dafa07c2c69505d8,0.8673674,-0.77380425,0.7857062,1.6429737,-0.0059271213,-0.37433267,0.18247634,-0.3645033
2a6b4c90e0bb77455d4dc4c9ffeb2a42,2.3660018,-1.0851884,0.20998533,-0.25926492,2.7188635,0.52056897,-1.604313,-1.368965
4f9baa86ff4b0858f535b5ea0074c1d3,0.7387361,-0.9087233,0.10208579,1.2161512,-0.3589511,-0.66587925,1.077821,0.69835746
96bccc6a31f929775ac758ecf37548cc,0.6862436,-0.7711462,0.6280457,1.9838319,-0.14036795,-0.23870414,0.14599764,-0.6898649
fedaa104327f62a6412076ab022347a0,0.37311196,-1.6370416,-0.87734556,0.08019844,0.19188458,0.050312817,1.0215533,0.2449491
8a049232b8142a18195407b70a2b4415,0.5450242,-0.82405883,0.7411356,1.9175549,-0.18537953,-0.25235665,0.15411535,-0.6222933
b766acec0a3e3b5e2e447be0f008c534,0.6393252,-0.73463225,0.8863566,1.7122426,-0.13481626,-0.3976699,0.25526568,-0.6191549
347fb7f8b2d72ba1b3a30696a3aa9b0f,0.11994089,-2.2007027,-0.028177062,0.95604336,0.35609937,-0.42760813,0.10429451,0.16233096
1907ee82bcba4d5a39999f8f15b0b117,1.6349825,-1.5150261,0.30669042,0.401279,2.271855,0.8209756,-0.7302563,-1.4425104
408e41363c49875d2158fca0f311c808,0.7202987,-1.4808184,0.29492387,1.0100774,0.17944139,-0.2751969,1.3434117,-0.14224327
c5bfcfdbc58b42c2ddf71ba54d29ce22,1.8759043,-0.9360347,0.2397808,0.030080795,0.16484866,-0.024692014,0.5942045,0.062238686
3fccd03a37473e066e19a643922ebc94,0.3682763,-1.0720946,0.81741923,1.8109558,-0.101125784,-0.24845165,0.03359428,-0.50799537
9ec16789a9710d440bec7bb687c91f4a,1.0804408,-1.7969908,-0.14094178,0.3554304,0.35529202,1.0653241,1.2287316,-0.29703766
c54c93ae358b9ea03a6a4df4adb932fd,1.1351854,-1.8099655,-0.871637,-0.3641465,0.39009678,0.077101015,0.8500407,0.5284245
af8818c656379b7f938add983576bab1,1.0833553,-1.1279866,0.23547186,0.5207907,1.725464,1.9816978,0.09680055,-0.24960911
4899fa643a2382a19385ad5521b449e8,0.09070639,-1.4083571,0.58290714,2.1242952,-0.076881416,-0.023017108,-0.23509514,-0.6261027
d206e6c61585385c9df6ed1fc515bc80,0.6956883,-0.7191272,0.591191,2.0557551,-0.12593952,-0.2720455,0.17315274,-0.97274935
e31cabfbf81442a434cb5f08d49c63af,0.12323299,-1.8836455,0.38939527,0.19422802,0.34400892,0.65515184,1.3989923,-0.48755047
cbe62d4c2580d4e6c3fc07fad588c368,1.2565502,-1.9834945,-0.3245696,0.29438406,0.43864185,0.4224769,1.5792123,0.13761672
75171d2d0843ab6a10e07ffef125cc3a,0.55936134,-1.5570773,-0.5265661,-0.07956588,-0.028500265,0.6716259,0.60778487,-0.37799993
c7231fc04217f0b2cf262ee4b637dea8,0.9781268,-1.6436653,0.1967733,0.57444346,1.9428426,0.548402,-1.4567937,-2.1636734
21c326493e65110e34b92740435bedfb,1.9993371,-0.94668216,0.054723583,0.38247564,2.4163902,0.6882366,-1.59085,-2.404566
0ae977203b4cf2d8cbf03e1223048b5e,0.4012196,-1.474714,0.5882407,1.6810703,0.21235979,-0.89930785,0.30002207,-0.36072138
bc0fe74352d0dc19fd37f44589e88080,0.35810745,-1.653672,0.52223986,1.8514242,0.16848195,0.033634305,-0.4375859,0.14474574
91339d8261b0b22bac514464da7b40f0,1.7913727,-0.80509484,0.3498169,0.5864283,0.03293448,0.36683026,1.3759129,-0.5906522
b52c8710527340a57133b82ce847e6dc,0.71083814,-0.9357485,0.059578203,1.3035083,-0.11197508,0.02348864,0.3105247,-0.76392275
a6420997edc826f316202913aef51c43,-0.3153683,-1.4669424,0.6799503,2.3037908,-0.22650188,0.024162889,-0.24856332,-1.105508
c8bf6a6b19a68b1432a1d954c3416f01,1.7712213,-1.0819156,1.0680841,0.4354798,3.0566509,0.21315706,-2.0509195,-2.8081794
352fc2f062393b07ae2cdae640a6bd1a,0.29440027,-1.7260506,0.27179995,1.2279637,0.16600472,-0.22199422,1.2072757,-0.60272074
451ac2b8feca02c139d7abc84c28a25b,0.14951266,-1.3694669,0.81571954,1.7936826,0.025428051,-0.23318946,-0.13406146,-0.57206607
a39922835848c486fd6f337c73338b6f,0.5101344,-1.0012323,0.8323447,1.7221545,-0.0675172,-0.29136693,0.074572235,-0.39470807
a13319b19bbcc53fa6e8c02892623535,2.9564552,-0.021327661,-0.31006208,-0.5973711,4.699401,0.5315257,-1.1684273,-1.1687043
53b3727f7f255f736321a56a13da50da,0.0040030926,-1.1404245,-0.3020287,0.9998504,-0.37405628,0.3051905,0.26101083,-0.5473661
72f9853492e48ca3e395843e5b7680d2,0.99121386,-1.3146474,-0.54555976,-0.28479153,0.1212632,0.54147875,0.72816545,-0.27600133
18be90202baba7b4f7ab77d3adc3e8e8,0.018226966,-1.7885044,-0.8384791,1.1352432,-0.03019554,-0.0706206,0.26695403,-0.1405985
3a5e4a7f3b75e53037793fee1da4242b,0.66508484,-1.7559532,0.53485525,0.5756413,0.39056337,-0.4040876,1.2516836,0.25803334
a577d588b52c419e50a69f4cf4643b07,1.052311,-1.3913827,-0.141816,0.9549253,-0.11312748,0.43780664,0.22081739,-0.80391
c1b8845fb935d7054d161fad81f8cf8c,0.44315815,-0.95638853,0.54086196,2.1707702,-0.1243499,-0.16761601,0.024976611,-1.0016971
eb04a1df7d999f22f8fe303ce8ae317e,0.86969984,-0.8803297,0.06419381,1.1494892,2.415363,2.0490928,-0.5292232,-0.8971523
9475d7ef649b49be6f87098dfac67f72,0.6434577,-0.8449399,0.7800849,1.7800227,0.046049796,-0.44961387,0.16716668,-1.0637383
a1572029e19a3725fd008633667d78f3,0.54660577,-0.9064957,0.704691,1.9116975,-0.05429987,-0.30650938,0.101076335,-0.86602324
e2ac4b4b9cce59061ebf1ea3ce765715,-0.15674494,-1.4247446,0.10919162,0.7515689,1.06188,0.44411978,-0.36688513,0.8233317
2e26aad6fad58aee4370b200050b4486,1.3507836,-1.24685,0.6236647,1.1151721,0.09018969,0.049988806,0.05312535,-0.092325635
cbfd4bc4d357df4977e479a6cef841f7,0.52237004,-0.6640535,1.001756,1.6964036,-0.21343601,-0.46107066,0.3451218,-0.7944246
459037d938bf937950a7e941b3993256,0.8799077,-1.0794904,-0.7603846,0.8047863,0.0094791595,-0.3602775,0.6839138,0.003776662
7263e6cc1a3fd99f965e174199282637,0.6745648,-1.1088061,0.33003357,1.2468505,0.010848278,-0.41198647,1.5953387,-1.0263968
377436942117dd7a383846d97cf1eb54,0.989991,-1.9644685,-0.24257796,0.12620881,0.6696361,0.33446985,1.6761152,0.007962041
c236d83826e5da1f201f0a60e5e44b4e,0.42307508,-1.8703754,0.2896016,0.020938367,0.4105988,0.8075188,1.3682891,0.40853092
27376b62dcbdfa87b3cfec74515e26aa,1.3279437,-1.5690954,0.08475479,0.014151126,0.38568246,0.84968126,1.430729,-0.07262061
28c326d9a42d164fa107a18a89f494dc,0.11948261,-0.90026826,-0.35729405,1.1282327,-0.38268775,0.20219198,0.40009356,-1.1325145
cc0cc899959680a22c4d6a35e38e9f60,1.2937325,-2.0118344,-0.7235182,0.3102548,-0.60953814,0.40764427,1.1715032,-0.015165664
f44ee75f15b8ec3ef5f66110a5ee5079,1.0712645,-1.2638209,0.57043576,1.5706902,1.7470894,0.5472808,-1.6464773,-2.2030275
23c9b6210622a34e5781517cadacfd03,0.45894074,-2.2949033,-0.1450371,1.2882719,0.3956936,0.20140147,0.6844257,0.59437895
e98abd54dc99118e0b25844172ea9225,1.7458658,-1.0155122,0.86649454,0.75894,3.0047355,0.32466936,-2.0782604,-3.1227386
0e029ee16681a90c8411e1b243a8ffd0,0.472144,-1.0044568,0.8474517,1.7275271,-0.011000907,-0.36495823,0.08875242,-0.6970241
fe49c7d7eb3c390f4fe780a92920fb15,1.0540535,-0.4852651,0.47718403,2.0685632,-0.10642535,-0.28851807,0.2606074,-0.9139199
0f0bf1e8d57defadc7d55999be358a5d,0.13312332,-1.4837229,0.35621735,1.009321,-0.20811081,-0.730711,0.8513119,0.5933464
caade2788774ce056cfc4995d960caf9,0.914593,-1.2533128,0.6662608,1.3221751,0.3447904,-1.0460837,0.4265308,0.11642846
d1c25f071f08d48ee06149cb5a21704e,0.37257195,-1.448225,-0.47182116,0.60253906,0.030984933,-0.41304985,0.5779462,0.05776649
f153b041deeebb5af6cf982963ec5a2b,0.3814193,-1.6330495,0.52849203,1.6763299,0.30710882,-0.8584041,0.18206772,-0.28073856
5789a4456755a592dcad9c67fdc260a1,1.1171815,-1.4609613,-0.86057043,0.5291426,0.058862858,-0.12897941,0.5613272,-0.22426593
8c9f14e81e26a96cac733eca71c7d68e,0.3707773,-2.1146102,0.21799524,1.0000741,0.3897552,-0.10975093,0.9321166,0.17866421
8c88494b83f7c184e1954300c7172353,1.4059964,-0.948261,0.73274916,1.2632328,1.9747211,0.24391353,-1.4772198,-2.5823035
9168395413cc50218d60d7e386ae94dc,0.716562,-1.2772975,0.52972645,1.8372432,1.1145915,0.10618091,-1.0008842,-2.1147144
6c19ec66bc77a3aa83aa02ccdd12e9cc,0.5395841,-1.5753447,0.11685749,0.36646765,0.18924123,0.8438173,1.4857035,0.006578408
7f82c4dad5b0fd74aac142d0fadb028b,0.09959076,-2.1060777,0.15364094,2.0840487,0.346541,-0.48987138,-0.22014967,-0.17275342
5cd81f7e47dc4efa7c679b8452f01eec,1.081418,-0.69020486,0.73907435,1.5883905,0.0020630006,-0.3483706,0.19950633,-0.06274336
a4ba9c874bf122488b8378e26f65339e,0.85171765,-1.4051508,-0.16285889,1.049276,0.22051316,-0.56172645,0.51845574,-0.09661462
ab632b83b4870f0db5b6241866187d27,1.2562231,-2.0152512,0.2429144,0.15001062,-0.37772602,0.093903124,1.8069216,-0.3051516
2fc4e586ec931b674f34921dae6bc033,1.3029406,-2.1672807,0.11641785,0.16726175,-0.3206615,0.22204894,1.6716247,0.025329374
47e1ce125c984ee944432125450df841,0.5820702,-1.2897742,0.33013478,2.1298892,0.06226974,0.030703008,-0.27496028,-0.29948822
fe3bb675481d953dcf3616239c52fa94,0.74665546,-0.98423654,0.007899841,1.2762908,-0.3867826,-0.5369407,0.99409014,0.99084306
10f5d7c01d22ff0e4f08ad1f6b018f31,0.7382394,-1.7540816,-0.62684435,-0.60032177,0.5592101,-0.12972338,1.0412534,0.19649902
9ef5607b78cfb3a81c9d528871d157c8,0.3632313,-1.9833496,0.39912197,0.85567987,0.38923842,-0.2854769,1.0805081,-0.077312954
3a087fa8b0272b355081766e95a8db36,1.347454,-1.5812713,-0.39240095,0.6813525,0.2037459,-0.23726028,0.59808904,-0.1632455
64b493a230da7a7aa86cb60cb7bf7450,0.96947306,-1.3190596,0.03587755,0.7424691,0.1434837,-0.5904098,0.6224365,0.56998235
1aa70da40342c0840e00945d7a454e1a,0.25032324,-1.6646793,0.03392031,1.2482822,0.04132556,0.25392163,-0.13623333,-0.1653195
acbded57dcbc4d9f8985ca42953d4154,0.89811367,-1.3007057,0.44823208,1.5796417,0.21104664,-0.7919854,0.31998363,0.43246296
3881970ea50190418971e4739adb6271,1.1117355,-0.54028195,0.21962191,0.09167805,2.2159164,0.43890786,-0.86946154,-0.28662
c7c88304dd18d1f65e8eef139043454b,-0.15226145,-1.5693614,0.6895328,2.0785394,-0.058253653,-0.052028775,-0.28755993,-0.7423018
5b0db3dc7e95a2d0e941578a15cf0296,2.1594608,-0.45671326,0.10574039,-0.51400566,3.9994614,0.7382772,-1.9387645,-1.1011454
556ae073909c0f6a6d3e9fefae66c1a0,1.2242957,0.19807146,0.9837062,1.0131146,2.5770164,0.58936954,-0.72791666,-2.045174
63db90e0614abe6a5383ae0b8c5f6f51,0.6689468,-1.6519268,0.5692609,0.755141,0.29612613,0.34100914,0.72415495,0.26600704
44a4f5518a27a9221a8a08f9deb3a5c9,0.6164288,-1.0099387,-0.41951856,0.6130574,-0.053520568,-0.5857264,0.86099416,-0.3812675
ee694ea3b8ed433676e6225870fd15b1,0.27113014,-1.7319207,-0.77268076,-0.0052117407,0.18349761,-0.008705631,1.0105747,0.27485538
